key,tagNumber,name,description,area,facility,system,parentTag,classId,className,tagDiscipline,project,labels,classViewExtId,cfihosTagClassCode,avejaTagStatus,useProjectStatus,purchaseOrderNo,originatingContractor,dateInstalled,updatedDate
23-LSH-96138,23-LSH-96138,23-LSH-96138,VRD - MAIN DRIVE MOTOR COOLING WATER LEAKAGE DETECTION,23,Valhall PH,,23-LSHH-96138,4464,,LSH,VRD,tag,Tag,,Inactive,N,,,22/09/2010 17:10,08/10/2015 10:03
45-HV-92612-03,45-HV-92612-03,45-HV-92612-03,VRD - PH 1STSTGDISCCOOL CM PSV OUT,45,Valhall PH,,45-PSV-92612,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:39
23-TT-92602,23-TT-92602,23-TT-92602,VRD - PH 1STSTGDISCCOOL GAS IN,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4580,,TT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FO-96105,23-FO-96105,23-FO-96105,VRD - PH 1STSTG LUBE OIL SUPP,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PSV-96190,23-PSV-96190,23-PSV-96190,VRD - PH 1STSTG COMP STANDBYOILPUMP,23,Valhall PH,,23-TX-9103,11517,,PSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,16/12/2016 07:52
23-TI-96101-01,23-TI-96101-01,23-TI-96101-01,SOFT TAG VRD - PH 1STSTG COMPR JOURN BRG DE,23,Valhall PH,,23-TE-96101-01,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:15,09/10/2015 11:56
23-PAH-96186-01,23-PAH-96186-01,23-PAH-96186-01,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM HIGH,23,Valhall PH,,23-PT-96186-01,11405,,PAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-PSV-96196,23-PSV-96196,23-PSV-96196,VRD - LOS COOLER B RELIEF VALVE,23,Valhall PH,,23-HA-9107B,4524,,PSV,VRD,tag,Tag,,Inactive,N,,,26/06/2009 15:36,08/10/2015 10:03
23-TAH-96113-01,23-TAH-96113-01,23-TAH-96113-01,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96113-01,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-EXY-92551A-05,23-EXY-92551A-05,23-EXY-92551A-05,VRD - PH 1STSTGDISCHCLR GAS OUT,23,Valhall PH,,23-ESDV-92551A,6195,,EXY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,12/01/2017 09:57
23-YT-96119-02,23-YT-96119-02,23-YT-96119-02,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,23,Valhall PH,,23-YE-96119-02,4627,,YT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FG-96101-02,23-FG-96101-02,23-FG-96101-02,VRD - PH 1STSTG LUBE OIL RET,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4381,,FG,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FS-92543-04,23-FS-92543-04,23-FS-92543-04,VRD - PH 1STSTG CCC S/D DUPLEX,23,Valhall PH,,23-FIC-92543,4379,,FS,VRD,tag,Tag,,Active,N,,,09/05/2012 17:16,09/12/2013 12:53
23-TI-96148,23-TI-96148,23-TI-96148,VRD PH,23,Valhall PH,,23-TT-96148,4565,,TI,VRD,tag,Tag,,Inactive,N,,,13/12/2012 14:16,09/12/2013 12:53
23-HA-9107A,23-HA-9107A,23-HA-9107A,VRD - 1ST STAGE COMPRESSOR LUBE OIL COOLER A,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4757,,HA,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,02/12/2015 14:01
23-KA-9101-M01-62B,23-KA-9101-M01-62B,23-KA-9101-M01-62B,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,6212,,KA,VRD,tag,Tag,,Active,N,,,26/06/2009 15:36,09/12/2013 12:53
23-TSHH-96197,23-TSHH-96197,23-TSHH-96197,VRD - PH 1STSTGCOMP LO RES HTR,23,Valhall PH,,23-FE-9106,4575,,TSHH,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PAHH-96149-02,23-PAHH-96149-02,23-PAHH-96149-02,VRD - PH 1STSTG COMP INNER SEAL DE : PRESSURE ALARM HIGH HIGH,23,Valhall PH,,23-PT-96149-02,11405,,PAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-PAHH-92536,23-PAHH-92536,23-PAHH-92536,VRD - PH 1STSTGCOMP DISCHARGE : PRESSURE ALARM HIGH HIGH,23,Valhall PH,,23-PT-92536,11405,,PAHH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TE-96113-03,23-TE-96113-03,23-TE-96113-03,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,23,Valhall PH,,23-DB-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-PI-92504,23-PI-92504,23-PI-92504,SOFT TAG VRD - PH 1STSTGSUCTCOOL GAS OUT,23,Valhall PH,,23-PT-92504,11275,,PI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:14,09/10/2015 11:56
23-LAL-92521,23-LAL-92521,23-LAL-92521,VRD - PH 1STSTGSUCTSCRUBBER LEVEL : LEVEL ALARM LOW,23,Valhall PH,,23-LT-92521,11405,,LAL,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 13:14
23-CB-9129A,23-CB-9129A,23-CB-9129A,VRD - 1ST STAGE COMPRESSOR NITROGEN FILTER A,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,6230,,CB,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
23-TE-96104-01,23-TE-96104-01,23-TE-96104-01,VRD - PH 1STSTG COMP THRUST BRG OUT,23,Valhall PH,,23-KA-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-FE-9106-24,23-FE-9106-24,23-FE-9106-24,VRD - PH 1ST STG COMP LO HTR,23,Valhall PH,,23-FE-9106,6177,,FE,VRD,tag,Tag,,Active,N,,,09/05/2012 17:16,09/10/2015 11:56
23-PSV-92528,23-PSV-92528,23-PSV-92528,VRD - PH 1STSTGSUCTSCRUBBER,23,Valhall PH,,23-VG-9101,11520,,PSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,10/11/2016 18:02
23-YSDP-92526,23-YSDP-92526,23-YSDP-92526,VRD - PH 1STSTGSUCTSCRUB B/D,23,Valhall PH,,23-YSV-92526,9287,,YSDP,VRD,tag,Tag,,Active,N,8309,,05/10/2009 17:21,08/10/2015 08:48
23-NY-96144-J01,23-NY-96144-J01,23-NY-96144-J01,VRD -,23,Valhall PH,,23-NY-96144,4431,,NY,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-PC-9109-M01-05,23-PC-9109-M01-05,23-PC-9109-M01-05,VRD - PH 1STSTGCOMP AUX LO PUMP,23,Valhall PH,,23-PC-9109-M01,4628,,PC,VRD,tag,Tag,,Active,N,,,10/12/2012 12:53,09/12/2013 12:53
23-FVX-92542,23-FVX-92542,23-FVX-92542,VRD - PH 1STSTGCOMP HOT GAS BP,23,Valhall PH,,23-FV-92542,4401,,FVX,VRD,tag,Tag,,Inactive,N,8309,,05/10/2009 17:21,08/10/2015 10:03
23-TAH-96115-03,23-TAH-96115-03,23-TAH-96115-03,VRD - PH 1STSTGGEAR THRUST BRG IN : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96115-03,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-TI-92604A,23-TI-92604A,23-TI-92604A,SOFT TAG VRD - PH 1STSTGDISCCOOL COOLMED IN,23,Valhall PH,,23-TT-92604A,11275,,TI,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-PT-92504,23-PT-92504,23-PT-92504,VRD - PH 1STSTGSUCTCOOL GAS OUT,23,Valhall PH,,23-HA-9103,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-XE-96135,23-XE-96135,23-XE-96135,VRD - PH 1STSTG MOTOR JOURN BRG NDE,23,Valhall PH,,23-KA-9101-M01,4621,,XE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-PCV-96110,23-PCV-96110,23-PCV-96110,VRD - PH 1ST STAGE COMP. PURGE UNIT,23,Valhall PH,,23-CX-9101,4494,,PCV,VRD,tag,Tag,,Active,N,,,05/04/2013 15:12,08/10/2015 08:48
23-TE-96101-01,23-TE-96101-01,23-TE-96101-01,VRD - PH 1STSTG COMPR JOURN BRG DE,23,Valhall PH,,23-KA-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-FG-96103,23-FG-96103,23-FG-96103,VRD - PH 1STSTG LUBE OIL RET,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4381,,FG,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PT-92531,23-PT-92531,23-PT-92531,VRD - PH 1STSTGCOMP SUCTION,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TAL-96181-01,23-TAL-96181-01,23-TAL-96181-01,VRD - PH 1STSTG COMP LO HEADER : TEMPERATURE ALARM LOW,23,Valhall PH,,23-TT-96181-01,11405,,TAL,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-XY-96108,23-XY-96108,23-XY-96108,SOFT TAG VRD - PH 1STSTG COMPR JOURN BRG NDE,23,Valhall PH,,23-XT-96108,11275,,XY,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-FG-96106-01,23-FG-96106-01,23-FG-96106-01,VRD - PH 1STSTG LUBE OIL RET,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4381,,FG,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-YE-96133-02,23-YE-96133-02,23-YE-96133-02,VRD - PH 1STSTG MOTOR JOURN BRG NDE,23,Valhall PH,,23-KA-9101-M01,4621,,YE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-FPSV-92543,23-FPSV-92543,23-FPSV-92543,VRD - PH 1STSTGCOMP ANTI-SURGE,23,Valhall PH,,23-FV-92543,11517,,FPSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,10/11/2016 18:02
23-YI-96134-01,23-YI-96134-01,23-YI-96134-01,SOFT TAG VRD - PH 1STSTG MOTOR JOURN BRG DE,23,Valhall PH,,23-YE-96134-01,11275,,YI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:18,09/10/2015 11:56
23-YAH-96120-01,23-YAH-96120-01,23-YAH-96120-01,VRD - PH 1STSTGGEAR 2 JOURNBRG DE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96120-01,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-PI-96164,23-PI-96164,23-PI-96164,VRD - PH 1STSTG PRESSBOOSTERAIRSUPP,23,Valhall PH,,23-KB-9103,4509,,PI,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,17/01/2017 10:35
23-TE-96111-04,23-TE-96111-04,23-TE-96111-04,VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23,Valhall PH,,23-DB-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-YI-96117-02,23-YI-96117-02,23-YI-96117-02,SOFT TAG VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23,Valhall PH,,23-YE-96117-02,11275,,YI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:17,09/10/2015 11:56
23-TE-96136-04,23-TE-96136-04,23-TE-96136-04,VRD - PH 1STSTG MOTOR WINDINGS V,23,Valhall PH,,23-KA-9101-M01,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-PALL-96141,23-PALL-96141,23-PALL-96141,SOFT TAG VRD - PH 1STSTGCOMPMTR PURGE AIR,23,Valhall PH,,23-PSLL-96141,11275,,PALL,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
PH-S-1305,PH-S-1305,PH-S-1305,"VRD - CONE STRAINER, 250%, 1/8""HOLES",,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,6699,,,VRD,tag,Tag,,Active,N,,,26/06/2009 15:36,08/06/2015 10:53
23-HA-9114,23-HA-9114,23-HA-9114,VRD - 1ST STAGE DISCHARGE COOLER 1,23,Valhall PH,,23-XX-9105,4757,,HA,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
23-YPV-92526,23-YPV-92526,23-YPV-92526,VRD - PH 1STSTGSUCTSCRUB B/D,23,Valhall PH,,23-YSV-92526,4524,,YPV,VRD,tag,Tag,,Inactive,N,,,17/10/2012 12:20,08/10/2015 10:04
PH-S-2308,PH-S-2308,PH-S-2308,VRD - EXPANSION JOINT (1ST STAGE COMPRESSOR LUBE OL SYSTEM),,Valhall PH,,23-TX-9103,6699,,,VRD,tag,Tag,,Active,N,,,26/06/2009 15:36,08/06/2015 10:53
48-XI-96964A,48-XI-96964A,48-XI-96964A,VRD - PH COMPENCSTG1 WTRMIST REL DR1,48,Valhall PH,,48-SU-9113,4607,,XI,VRD,tag,Tag,,Active,N,8309,,19/03/2010 20:38,14/08/2015 14:36
23-EZSM-92551B,23-EZSM-92551B,23-EZSM-92551B,VRD - PH 1STSTGDISCHCLR GAS OUT EQ,23,Valhall PH,,23-ESDV-92551B,9265,,EZSM,VRD,tag,Tag,,Inactive,N,8309,,26/06/2009 15:36,08/10/2015 10:03
23-FIC-92543-06,23-FIC-92543-06,23-FIC-92543-06,SOFT TAG VRD - PH 1STSTGCMP ANTSRG LIMIT1 PV,23,Valhall PH,,23-FV-92543,11275,,FIC,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-FO-92526,23-FO-92526,23-FO-92526,VRD - PH 1STSTGSUCTSCRUBBER YSV OUT,23,Valhall PH,,23-YSV-92526,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,13/11/2017 10:35
23-TAH-96132-01,23-TAH-96132-01,23-TAH-96132-01,VRD - PH 1STSTG MOTOR JOURN BRG DE : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96132-01,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-TV-92604B,23-TV-92604B,23-TV-92604B,VRD - PH 1STSTGDISCCOOL COOLMED IN,23,Valhall PH,,23-HA-9114,11523,,TV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,05/05/2017 09:41
23-PAL-92521,23-PAL-92521,23-PAL-92521,VRD - PH 1STSTGSUCTSCRUBBER : PRESSURE ALARM LOW,23,Valhall PH,,23-PT-92521,11405,,PAL,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 13:13
23-FIC-92543-05,23-FIC-92543-05,23-FIC-92543-05,SOFT TAG VRD - PH 1STSTGCMP ANTSRG COUNT TOT,23,Valhall PH,,23-FV-92543,11275,,FIC,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-LI-92529-03,23-LI-92529-03,23-LI-92529-03,SOFT TAG VRD - PH 1STSTGSCRUB I-FACE TOPFOAM,23,Valhall PH,,23-LT-92529-03,11275,,LI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:13,09/10/2015 11:56
23-FO-96171,23-FO-96171,23-FO-96171,VRD - PH 1STSTG SEAL GAS,23,Valhall PH,,23-FE-9122,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TT-92512,23-TT-92512,23-TT-92512,VRD - PH 1STSTGSUCTCOOL GAS IN,23,Valhall PH,,23-HA-9103,4580,,TT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
45-HV-92515-01,45-HV-92515-01,45-HV-92515-01,VRD - PH 1STSTGSUCTCOOL SHELL PSV IN,45,Valhall PH,,45-PSV-92515,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:39
23-YI-96106-01,23-YI-96106-01,23-YI-96106-01,SOFT TAG VRD - PH 1STSTG COMP JOURN BRG NDE,23,Valhall PH,,23-YE-96106-01,11275,,YI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:17,09/10/2015 11:56
45-TI-92607B,45-TI-92607B,45-TI-92607B,SOFT TAG VRD - PH 1STSTGDISCCLR COOLMED OUT,45,Valhall PH,,45-TT-92607B,11275,,TI,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-FO-96104,23-FO-96104,23-FO-96104,VRD - PH 1STSTG LUBE OIL SUPP,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FT-92537-01,23-FT-92537-01,23-FT-92537-01,VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-FE-92537,4400,,FT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-KA-9101-M01-53,23-KA-9101-M01-53,23-KA-9101-M01-53,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-TI-96114-01,23-TI-96114-01,23-TI-96114-01,SOFT TAG VRD - PH 1STSTGGEAR 2 JOURNBRG DE,23,Valhall PH,,23-TE-96114-01,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-LAL-92529-02,23-LAL-92529-02,23-LAL-92529-02,VRD - PH 1STSTGSCRUB I-FACE TOPLIQ : LEVEL ALARM LOW,23,Valhall PH,,23-LT-92529-02,11405,,LAL,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-TW-92524,23-TW-92524,23-TW-92524,THERMOWELL,23,Valhall PH,,23-TI-92524,4584,,TW,VRD,tag,Tag,,Active,N,,,05/06/2014 07:45,17/01/2017 10:35
23-FAL-96141,23-FAL-96141,23-FAL-96141,SOFT TAG VRD - PH 1STSTG COMPR ENCL AIR INLET,23,Valhall PH,,23-PSLL-96141,11275,,FAL,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
45-FT-92506,45-FT-92506,45-FT-92506,VRD - PH 1STSTGSUCTCOOL COOLMED IN,45,Valhall PH,,23-HA-9103,4400,,FT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-ESDP-92551A,23-ESDP-92551A,23-ESDP-92551A,VRD - PH 1STSTGDISCHCLR GAS OUT,23,Valhall PH,,23-ESDV-92551A,6193,,ESDP,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PIC-92538-10,23-PIC-92538-10,23-PIC-92538-10,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,23,Valhall PH,,23-PV-92538,11275,,PIC,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-EXY-92551B-05,23-EXY-92551B-05,23-EXY-92551B-05,VRD - PH 1STSTGDISCHCLR GAS OUT EQ,23,Valhall PH,,23-ESDV-92551B,6195,,EXY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,12/01/2017 09:57
23-XY-96164-02,23-XY-96164-02,23-XY-96164-02,VRD - PH 1STSTGCOMPSEALGAS BSTR PMP,23,Valhall PH,,23-KB-9103,6213,,XY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-PAH-92521,23-PAH-92521,23-PAH-92521,VRD - PH 1STSTGSUCTSCRUBBER : PRESSURE ALARM HIGH,23,Valhall PH,,23-PT-92521,11405,,PAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 13:14
23-PY-96153,23-PY-96153,23-PY-96153,VRD - PH 1STSTG COMP INNER SEAL,23,Valhall PH,,23-PV-96153,6212,,PY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-HV-96173-03,23-HV-96173-03,23-HV-96173-03,VRD - PH 1STSTGINNERLKGE PSV OUT,23,Valhall PH,,23-PSV-96173,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:42
23-FO-92445,23-FO-92445,23-FO-92445,VRD - PH 1STSTGSUCTCOOL YSV OUTLET,23,Valhall PH,,23-YSV-92445,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,24/11/2014 08:19
23-KA-9101-APH,23-KA-9101-APH,23-KA-9101-APH,VRD - PH 1ST STG ACTCOMPR POLY HEAD,23,Valhall PH,,23-KA-9101,6284,,KA,VRD,tag,Tag,,Active,N,,,31/08/2009 19:25,08/10/2015 15:05
23-PC-9109-M01-39,23-PC-9109-M01-39,23-PC-9109-M01-39,VRD - PH 1STSTGCOMP AUX LO PUMP,23,Valhall PH,,23-PC-9109-M01,4628,,PC,VRD,tag,Tag,,Active,N,,,10/12/2012 12:53,09/12/2013 12:53
23-XA-92529,23-XA-92529,23-XA-92529,VRD - PH CABINET 11-IR-9065 HEALTH,23,Valhall PH,,23-LTX-92529,4628,,XA,VRD,tag,Tag,,Active,N,,,09/05/2012 17:16,09/12/2013 12:53
23-PSLL-96141,23-PSLL-96141,23-PSLL-96141,VRD - PH 1STSTGCOMPMTR PURGE AIR,23,Valhall PH,,23-KA-9101-M01,4523,,PSLL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-LT-96182-01,23-LT-96182-01,23-LT-96182-01,VRD - PH 1STSTG COMP LO RES,23,Valhall PH,,23-LI-96182-01,4469,,LT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-XZSL-92748,23-XZSL-92748,23-XZSL-92748,VRD - PH OFFGAS TO 1STSTGSUCTCOOLER,23,Valhall PH,,23-XV-92748,4646,,XZSL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-KA-9101-M01-36A,23-KA-9101-M01-36A,23-KA-9101-M01-36A,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-PAHH-96150-02,23-PAHH-96150-02,23-PAHH-96150-02,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH HIGH,23,Valhall PH,,23-PT-96150-02,11405,,PAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-TE-96102-03,23-TE-96102-03,23-TE-96102-03,VRD - PH 1STSTG COMPR JOURN BRG NDE,23,Valhall PH,,23-KA-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-PDAH-92522,23-PDAH-92522,23-PDAH-92522,VRD - PH 1STSTGSUCTSCRUBBER GAS OUT : PRESSURE DIFFERENTIAL ALARM HIGH,23,Valhall PH,,23-PDT-92522,11405,,PDAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-GE-9110A,23-GE-9110A,23-GE-9110A,VRD - 1ST STAGE COMPPRESSOR ENCLOSURE NON RETURN DAMPER A,23,Valhall PH,,23-1ST STAGE COMP ENCLOSURE-PH,9248,,GE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
23-TAH-96104-01,23-TAH-96104-01,23-TAH-96104-01,VRD - PH 1STSTG COMP THRUST BRG OUT : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96104-01,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-KA-9101-PHD,23-KA-9101-PHD,23-KA-9101-PHD,VRD - PH 1ST STAGE POLY HEAD DEV,23,Valhall PH,,23-KA-9101,6284,,KA,VRD,tag,Tag,,Active,N,,,31/08/2009 19:25,08/10/2015 15:05
23-TAH-96112-03,23-TAH-96112-03,23-TAH-96112-03,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96112-03,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-KA-9101-A01,23-KA-9101-A01,23-KA-9101-A01,VRD - 1ST  STAGE COMPRESSOR MOTOR LOCAL CONTROL STATION,23,Valhall PH,,23-KA-9101-M01,9860,,KA,VRD,tag,Tag,,Active,N,8309,,05/04/2011 10:19,09/10/2015 11:56
23-SU-9105,23-SU-9105,23-SU-9105,VRD - 1ST STAGE COMP ENCLOSURE AIR BOTTLE WATER MIST 1,23,Valhall PH,,23-SU-9113,6320,,SU,VRD,tag,Tag,,Inactive,N,,,26/06/2009 15:36,08/10/2015 15:05
23-YXY-92526-03,23-YXY-92526-03,23-YXY-92526-03,VRD - PH 1STSTGSUCTSCRUB B/D,23,Valhall PH,,23-YSV-92526,6213,,YXY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-TAHH-96147-02,23-TAHH-96147-02,23-TAHH-96147-02,VRD - PH 1STSTG COMP SEAL GAS HTR : TEMPERATURE ALARM HIGH HIGH,23,Valhall PH,,23-TT-96147-02,11405,,TAHH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TI-96131-01,23-TI-96131-01,23-TI-96131-01,SOFT TAG VRD - PH 1STSTG MOTOR JOURN BRG NDE,23,Valhall PH,,23-TE-96131-01,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-TAH-96181-02,23-TAH-96181-02,23-TAH-96181-02,VRD - PH 1STSTG COMP LO HEADER : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TT-96181-02,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-PDI-96180,23-PDI-96180,23-PDI-96180,SOFT TAG VRD - PH 1STSTG OIL FILTER,23,Valhall PH,,23-PDT-96180,11275,,PDI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:14,09/10/2015 11:56
23-YPSV-92545,23-YPSV-92545,23-YPSV-92545,VRD - PH 1STSTGDISCHCOOLER B/D,23,Valhall PH,,23-YSV-92545,11517,,YPSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,16/12/2016 07:53
